방위	각도	지역	춘천_1월	춘천_2월	춘천_3월	춘천_4월	춘천_5월	춘천_6월	춘천_7월	춘천_8월	춘천_9월	춘천_10월	춘천_11월	춘천_12월	춘천_연간합
북서	30	추풍	15414.6333	21961.83587	32307.3954	39824.99852	44488.0077	38968.51894	38001.91727	38295.54078	30162.66179	25896.12593	17813.43416	13769.71444	260913.4365
북서	45	추풍	11687.23773	16701.49572	26085.83713	33375.92505	38032.10318	34697.60962	33644.82315	32956.72659	25703.26893	20330.36023	13594.28658	10352.47872	217309.2277
북서	60	추풍	10283.10998	13945.8344	21454.22599	27731.63754	31357.91993	29654.99976	28784.74824	27524.24922	21909.70804	16705.21356	11778.66244	9160.227783	183026.2592
북서	90	추풍	9858.654343	12164.27463	16146.79635	20367.38091	21653.3835	20954.77323	20755.04447	19640.23756	16599.12214	13404.75636	10801.5693	9279.364729	140044.0899
북동	30	추풍	15125.19912	22228.68546	31297.02204	38859.56239	44735.49	38966.41612	38695.50621	37849.82413	29710.75904	25974.09063	17426.47969	13306.42522	258906.9597
북동	45	추풍	11425.69535	16993.90215	24953.65252	32153.59291	38260.91834	34694.40115	34551.85733	32313.63487	25142.51212	20467.11016	13162.6313	10088.40529	215143.749
북동	60	추풍	10065.92327	14157.17131	20412.50191	26506.84945	31651.14787	29614.0436	29691.82015	26908.2236	21434.89571	17080.63464	11249.77126	9101.555976	181268.0071
북동	90	추풍	9759.548879	12228.18498	15529.73088	19549.3884	22092.44125	21115.71789	21670.4127	19444.80089	16419.53496	13918.03162	10453.97836	9195.232853	139883.1345
북	30	추풍	8198.183637	14864.89713	27186.42399	36085.31828	43330.77269	38566.82787	37722.32559	36404.15393	27058.74087	19705.07939	10219.0301	6501.593938	223790.8599
북	45	추풍	7534.976892	8510.942881	16901.59618	26444.89945	35655.28878	33858.21165	32882.26945	29674.732	20018.49226	10660.40992	7840.85188	6918.279946	173525.6209
북	60	추풍	8120.150757	9155.444798	11821.17381	15763.87956	26289.19113	27564.60203	26496.14489	21652.4448	14112.09567	10121.85059	8378.48161	7536.783552	136898.2595
북	90	추풍	9107.147598	10263.30306	12089.18369	12083.31666	14494.7936	16387.52012	16217.81834	14917.54142	12857.12281	10666.20755	9321.926334	8682.373734	107479.1066
